created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 15:14:16 +0000 2020,37,[COVIDー19],1252254261855035392,,,7037,8580,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",832012532852355072,531,552,Wed Feb 15 23:43:40 +0000 2017,Twitter for Android
Mon Apr 20 15:14:16 +0000 2020,548,[],1252254263822057472,,,6735,6037,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",3238991996,1244,4795,Sun Jun 07 15:25:44 +0000 2015,Twitter for Android
Mon Apr 20 15:14:17 +0000 2020,8676,[],1252254265999069190,,,9376,6918,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",4015606753,250,358,Sun Oct 25 17:26:53 +0000 2015,Twitter for iPhone
Mon Apr 20 15:14:22 +0000 2020,3427,[],1252254288686067713,,,5298,7696,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1245807991431053312,31,207,Thu Apr 02 20:19:16 +0000 2020,Twitter for iPhone
Mon Apr 20 15:14:23 +0000 2020,3135,[COVIDIOT],1252254291370356736,1252008577373478917,16815644,7549,966,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",3038043633,125,311,Sun Feb 15 01:18:05 +0000 2015,Twitter for iPhone
Mon Apr 20 15:14:24 +0000 2020,4526,[],1252254296047005704,,,4619,9923,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",384370824,708,1212,Mon Oct 03 15:25:18 +0000 2011,Twitter for iPhone
Mon Apr 20 15:14:28 +0000 2020,2517,[],1252254310991376384,,,7279,5643,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2873782522,1085,1012,Wed Nov 12 13:51:17 +0000 2014,Twitter for iPhone
Mon Apr 20 15:14:28 +0000 2020,5050,[],1252254314451496961,,,9957,1078,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1186477332808294400,252,958,Tue Oct 22 03:00:32 +0000 2019,Twitter for Android
Mon Apr 20 15:14:33 +0000 2020,2848,[],1252254333330128901,,,3345,2730,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1088183870380490752,1813,664,Wed Jan 23 21:17:06 +0000 2019,Twitter for Android
Mon Apr 20 15:14:35 +0000 2020,3992,[],1252254340426981376,,,6157,2863,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1272925856,13108,4768,Sat Mar 16 17:55:52 +0000 2013,Twitter for Android
