created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 20:22:17 +0000 2020,6538,[],1252331778066522119,1252309093064175619,2811559122,8274,327,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",491841869,8,34,Tue Feb 14 02:33:37 +0000 2012,Twitter Web App
Mon Apr 20 20:22:20 +0000 2020,4132,[],1252331791202967558,,,6332,1433,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",9934832,356,101,Sun Nov 04 09:30:43 +0000 2007,Twitter Web App
Mon Apr 20 20:22:22 +0000 2020,4036,[],1252331799226843143,,,7836,3189,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",945503801502519297,61,59,Tue Dec 26 03:57:27 +0000 2017,Twitter for iPhone
Mon Apr 20 20:22:28 +0000 2020,6275,[],1252331821250998272,,,4758,9908,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1139544038145527808,226,2207,Fri Jun 14 14:44:05 +0000 2019,Twitter for Android
Mon Apr 20 20:22:32 +0000 2020,2463,[],1252331840138022912,,,8577,2937,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1213706423260995587,526,398,Sun Jan 05 06:19:08 +0000 2020,Twitter Web App
Mon Apr 20 20:22:38 +0000 2020,390,[],1252331864746078208,,,2895,8974,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",876098049554173952,431,272,Sat Jun 17 15:23:46 +0000 2017,Twitter for iPhone
Mon Apr 20 20:22:40 +0000 2020,1134,[],1252331872086044673,,,1657,7955,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",981448062,354,345,Fri Nov 30 23:37:33 +0000 2012,Twitter for iPhone
Mon Apr 20 20:22:42 +0000 2020,1110,[],1252331882315997188,,,5581,6693,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",427462904,1834,1695,Sat Dec 03 15:18:54 +0000 2011,Twitter for iPhone
Mon Apr 20 20:22:48 +0000 2020,7886,[],1252331906039001089,,,5737,9005,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",843649576297021440,344,312,Mon Mar 20 02:25:08 +0000 2017,Twitter for iPhone
Mon Apr 20 20:22:49 +0000 2020,1273,[],1252331912351191040,,,1153,7917,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",2906388768,727,4993,Fri Nov 21 21:38:41 +0000 2014,Twitter Web App
Mon Apr 20 20:22:49 +0000 2020,542,[],1252331912649158658,,,1348,1731,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1201483253657604096,457,450,Mon Dec 02 12:48:41 +0000 2019,Twitter for Android
Mon Apr 20 20:22:50 +0000 2020,361,[conanisoverparty],1252331914280808449,,,5374,8205,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1046146693971017728,253,955,Sat Sep 29 21:16:23 +0000 2018,Twitter for iPhone
Mon Apr 20 20:22:50 +0000 2020,3057,[],1252331914188464128,,,8766,2843,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",3836647575,843,1023,Thu Oct 01 20:45:35 +0000 2015,Twitter for Android
Mon Apr 20 20:22:51 +0000 2020,6349,[],1252331919494262786,,,8976,3492,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",79737242,17504,658,Sun Oct 04 14:05:57 +0000 2009,Twitter Web App
Mon Apr 20 20:22:51 +0000 2020,1254,[],1252331920656138240,1251918194639548417,25073877,5614,6090,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",260417910,814,737,Thu Mar 03 21:10:18 +0000 2011,Twitter for iPhone
Mon Apr 20 20:22:53 +0000 2020,8358,[],1252331926653997056,,,4637,9822,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",537350194,5972,2659,Mon Mar 26 16:23:11 +0000 2012,Twitter for Android
Mon Apr 20 20:22:56 +0000 2020,2905,[],1252331940339908609,,,307,3217,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",555531289,544,1558,Tue Apr 17 00:16:18 +0000 2012,Twitter for iPhone
Mon Apr 20 20:22:57 +0000 2020,4770,[],1252331944827744256,,,3405,6580,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",3387095836,1,16,Wed Jul 22 09:33:53 +0000 2015,Twitter for Android
Mon Apr 20 20:22:57 +0000 2020,3977,[],1252331946140749830,,,4250,8979,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1252035085768982532,7565,22,Mon Apr 20 00:43:51 +0000 2020,Twitter for iPhone
