created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 15:14:18 +0000 2020,3370,[],1252254272365961218,1252246956367364096,16184358,14,3834,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1144669339599200256,22,125,Fri Jun 28 18:10:12 +0000 2019,Twitter Web App
Mon Apr 20 15:14:20 +0000 2020,2461,[],1252254280016449539,,,5320,3100,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",2496167300,898,3439,Thu May 15 11:24:05 +0000 2014,Twitter Web App
Mon Apr 20 15:14:21 +0000 2020,2690,[SalmanKhan],1252254281958338560,,,4370,6673,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",2526813560,1080,1452,Tue May 27 07:32:25 +0000 2014,Twitter for Android
Mon Apr 20 15:14:21 +0000 2020,5719,[],1252254283527065603,1252251170858549251,1005974470908051456,3351,1915,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1005974470908051456,64,148,Mon Jun 11 00:46:18 +0000 2018,Twitter for iPhone
Mon Apr 20 15:14:22 +0000 2020,5039,[],1252254285938733062,,,6057,1391,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",57437691,567,231,Thu Jul 16 20:30:26 +0000 2009,Twitter for iPhone
Mon Apr 20 15:14:23 +0000 2020,9002,[],1252254292137803776,,,4750,2433,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1149162113727811586,105,196,Thu Jul 11 03:42:53 +0000 2019,Twitter for Android
Mon Apr 20 15:14:25 +0000 2020,8536,"[confinementjour23, COVID19, COVIDー19, coronavirus]",1252254298102214658,,,7878,8445,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",2714607003,52272,48035,Wed Jul 16 16:59:58 +0000 2014,Twitter for iPad
Mon Apr 20 15:14:25 +0000 2020,9611,[],1252254300941750279,,,7749,4685,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",3075359314,1156,1222,Fri Mar 06 17:34:35 +0000 2015,Twitter Web App
Mon Apr 20 15:14:25 +0000 2020,5746,[],1252254300748865543,,,1337,401,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",804956318972997632,110,796,Sat Dec 03 07:51:56 +0000 2016,Twitter Web App
Mon Apr 20 15:14:27 +0000 2020,9093,[],1252254308717887488,,,3912,9594,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2950679085,65,310,Tue Dec 30 06:31:08 +0000 2014,Twitter for iPhone
Mon Apr 20 15:14:31 +0000 2020,3244,[],1252254324442324992,1252217044910522371,3277280118,7085,2099,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1176782885811998721,3,35,Wed Sep 25 08:58:21 +0000 2019,Twitter for Android
Mon Apr 20 15:14:33 +0000 2020,8272,[],1252254333254676480,1252250764933836806,216299334,5119,9843,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",912308148073099264,155,262,Mon Sep 25 13:29:47 +0000 2017,Twitter Web App
Mon Apr 20 15:14:34 +0000 2020,6026,[],1252254337591623680,1252118029707538434,307633949,5257,3950,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1244468564884668417,8,22,Mon Mar 30 03:36:50 +0000 2020,Twitter Web App
Mon Apr 20 15:14:34 +0000 2020,3867,"[شم_النسيم, كورونا, Egypt, corona]",1252254337767813127,,,3299,3894,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",2162704310,1981,1608,Tue Oct 29 11:53:00 +0000 2013,Twitter for Android
Mon Apr 20 15:14:35 +0000 2020,7793,[],1252254341303590917,,,8702,3791,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1217505545445396481,849,2227,Wed Jan 15 17:55:32 +0000 2020,Twitter for Android
Mon Apr 20 15:14:35 +0000 2020,1992,[],1252254343245385729,,,1489,9026,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",907044876822253568,961,3078,Mon Sep 11 00:55:25 +0000 2017,Twitter Web App
Mon Apr 20 15:14:36 +0000 2020,8295,[COVIDー19],1252254346487758852,,,7574,1279,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",889823393771659265,4,48,Tue Jul 25 12:23:23 +0000 2017,Twitter Web App
Mon Apr 20 15:14:38 +0000 2020,8772,[],1252254356176375809,,,1652,6679,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",780074174,2520,313,Sat Aug 25 10:51:52 +0000 2012,Twitter for Android
Mon Apr 20 15:14:39 +0000 2020,5297,[],1252254357225160706,,,5271,5138,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1249801719397179392,9,37,Mon Apr 13 20:48:57 +0000 2020,Twitter for Android
Mon Apr 20 15:14:40 +0000 2020,5990,[],1252254361876496384,,,8987,6194,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1027246459299811329,705,565,Wed Aug 08 17:33:36 +0000 2018,Twitter for Android
Mon Apr 20 15:14:40 +0000 2020,400,[],1252254362178486272,1252018913619181568,770781940341288960,2559,6216,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",166976371,370,116,Thu Jul 15 13:11:00 +0000 2010,Twitter for iPad
Mon Apr 20 15:14:40 +0000 2020,4534,[],1252254363747221504,,,224,2388,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",395184322,1026,211,Fri Oct 21 08:19:03 +0000 2011,Twitter for iPhone
Mon Apr 20 15:14:43 +0000 2020,8835,[],1252254377298911233,,,175,2085,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",1002963094979653633,5424,4019,Sat Jun 02 17:20:10 +0000 2018,Twitter for iPad
Mon Apr 20 15:14:45 +0000 2020,4119,[Lockdown],1252254382495862785,,,1319,4644,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1248005040629047298,49,67,Wed Apr 08 21:50:10 +0000 2020,Twitter for Android
Mon Apr 20 15:14:46 +0000 2020,5984,[],1252254387780628489,,,2548,453,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1077449506755694592,107,371,Tue Dec 25 06:22:35 +0000 2018,Twitter for iPhone
