created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 20:29:26 +0000 2020,4280,[],1252333578354135043,1252307923683983361,344463100,6390,1059,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1171124998204985350,230,678,Mon Sep 09 18:15:44 +0000 2019,Twitter for Android
Mon Apr 20 20:29:27 +0000 2020,3439,[],1252333581747269638,,,242,7604,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",182620104,425,391,Wed Aug 25 00:53:18 +0000 2010,Twitter for iPhone
Mon Apr 20 20:29:28 +0000 2020,9876,[],1252333584284659712,,,7797,7483,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",402696959,1638,685,Tue Nov 01 13:04:16 +0000 2011,Twitter for iPhone
Mon Apr 20 20:29:28 +0000 2020,8966,[],1252333586847600640,,,6696,7891,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",2361410524,368,1688,Sun Feb 23 19:09:33 +0000 2014,Twitter Web App
Mon Apr 20 20:29:29 +0000 2020,6337,"[MondayThoughts, MondayMotivation, Corona, Love]",1252333588651094016,,,9814,458,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>",76014392,23594,22249,Mon Sep 21 12:13:32 +0000 2009,Twitter Web Client
Mon Apr 20 20:29:29 +0000 2020,3027,[],1252333588990668802,,,9481,2405,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",95200832,130,57,Mon Dec 07 13:32:18 +0000 2009,Twitter Web App
Mon Apr 20 20:29:29 +0000 2020,9905,[],1252333590203060224,,,2258,1412,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",998945291918282752,170,322,Tue May 22 15:14:51 +0000 2018,Twitter for iPhone
Mon Apr 20 20:29:31 +0000 2020,1583,[],1252333597366743040,,,3222,6727,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",860008886778163201,1963,3464,Thu May 04 05:51:11 +0000 2017,Twitter for iPhone
Mon Apr 20 20:29:33 +0000 2020,6256,[],1252333606812311552,,,3032,1547,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1028900901338066944,178,287,Mon Aug 13 07:07:45 +0000 2018,Twitter for Android
Mon Apr 20 20:29:34 +0000 2020,3055,[],1252333609681334272,1252305049658757120,4429003533,7199,502,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1250880167662309378,6007,58,Thu Apr 16 20:14:21 +0000 2020,Twitter Web App
