created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 20:29:26 +0000 2020,1828,[],1252333577884311552,,,4676,1019,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",107161142,1461,649,Thu Jan 21 18:32:49 +0000 2010,Twitter for iPhone
Mon Apr 20 20:29:27 +0000 2020,946,[],1252333580228988928,,,5402,7610,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",828955158319136768,171,181,Tue Feb 07 13:14:45 +0000 2017,Twitter for iPhone
Mon Apr 20 20:29:28 +0000 2020,6240,[],1252333584880467968,,,8998,125,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1135578274158059520,997,422,Mon Jun 03 16:05:33 +0000 2019,Twitter for Android
Mon Apr 20 20:29:31 +0000 2020,1000,[],1252333596741861376,,,9346,7753,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",99769320,1003,723,Sun Dec 27 19:44:23 +0000 2009,Twitter for Android
Mon Apr 20 20:29:31 +0000 2020,6678,[],1252333597727522817,1252333283809034243,21666264,5939,5298,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",161410641,543,278,Wed Jun 30 19:46:41 +0000 2010,Twitter for iPhone
Mon Apr 20 20:29:32 +0000 2020,9368,[],1252333602240593921,,,9714,4183,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1202352193,383,378,Wed Feb 20 22:41:36 +0000 2013,Twitter for iPhone
Mon Apr 20 20:29:33 +0000 2020,4322,[],1252333604195139585,1252321197104250880,873822834874863616,5740,7325,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1250687430518280192,9856,2,Thu Apr 16 07:28:31 +0000 2020,Twitter for Android
Mon Apr 20 20:29:44 +0000 2020,3545,[],1252333652085743616,,,2035,5730,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1065567535217745920,13,23,Thu Nov 22 11:27:52 +0000 2018,Twitter for Android
Mon Apr 20 20:29:45 +0000 2020,2991,[],1252333655877390337,,,3194,3478,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",833032249423589376,11685,11621,Sat Feb 18 19:15:40 +0000 2017,Twitter Web App
Mon Apr 20 20:29:49 +0000 2020,9168,[],1252333671098593287,1252329968652234752,913431260554567680,2091,6816,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",217152402,3775,4241,Thu Nov 18 18:41:12 +0000 2010,Twitter for Android
