created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 20:36:44 +0000 2020,3058,[],1252335413642944512,,,5375,9340,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",132854767,1180,476,Wed Apr 14 10:41:11 +0000 2010,Twitter for iPhone
Mon Apr 20 20:36:48 +0000 2020,1694,[],1252335430323888128,,,3414,9997,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",18670867,2338,2472,Tue Jan 06 11:40:40 +0000 2009,Twitter for iPhone
Mon Apr 20 20:36:48 +0000 2020,2680,"[CandleOfHope, Hope]",1252335431020150787,,,8201,2043,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",4092592241,417,27,Sun Nov 01 21:10:10 +0000 2015,Twitter for Android
Mon Apr 20 20:36:51 +0000 2020,4275,[],1252335441950408704,,,9790,9959,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1247674170248437761,26,59,Tue Apr 07 23:54:49 +0000 2020,Twitter for iPhone
Mon Apr 20 20:36:52 +0000 2020,1666,[],1252335445259587586,,,6580,5966,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",2431289934,4,3,Mon Apr 07 02:06:05 +0000 2014,Twitter Web App
Mon Apr 20 20:36:54 +0000 2020,7463,[],1252335454793261057,,,6003,7033,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1243872872180809730,2,67,Sat Mar 28 12:09:49 +0000 2020,Twitter for iPhone
Mon Apr 20 20:36:55 +0000 2020,821,[],1252335460552265729,,,8383,6603,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",922093499654303745,25190,27729,Sun Oct 22 13:33:16 +0000 2017,Twitter for Android
Mon Apr 20 20:36:56 +0000 2020,6632,[corona],1252335463031083008,,,450,1193,"<a href=\"https://paper.li\" rel=\"nofollow\">Paper.li</a>",467611117,88,350,Wed Jan 18 17:14:00 +0000 2012,Paper.li
Mon Apr 20 20:37:00 +0000 2020,7869,[],1252335480152051723,1252335338376376320,1235235039438307329,1615,4569,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1129052073113182209,1070,1305,Thu May 16 15:52:45 +0000 2019,Twitter for iPhone
Mon Apr 20 20:37:05 +0000 2020,1352,[],1252335500066725896,,,5812,2613,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1256952968,201,834,Sun Mar 10 12:52:16 +0000 2013,Twitter Web App
Mon Apr 20 20:37:06 +0000 2020,7498,[],1252335504164438016,,,7683,5555,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1737419300,360,265,Fri Sep 06 21:18:49 +0000 2013,Twitter for iPhone
Mon Apr 20 20:37:08 +0000 2020,6768,[],1252335516101382146,,,6639,4498,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",99703383,56441,778,Sun Dec 27 12:57:18 +0000 2009,Twitter for Android
Mon Apr 20 20:37:12 +0000 2020,523,[],1252335529817001990,,,5740,2736,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",135628094,464,434,Wed Apr 21 21:11:46 +0000 2010,Twitter for iPhone
