created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 15:20:24 +0000 2020,9807,[],1252255807569346565,,,3493,68,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",101482160,382,425,Sun Jan 03 13:54:14 +0000 2010,Twitter for iPad
Mon Apr 20 15:20:27 +0000 2020,5325,"[AndhraPardesh, Somnath, Gujarat]",1252255818877227008,,,1317,4855,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",707821536447701000,381,96,Thu Mar 10 06:52:59 +0000 2016,Twitter for Android
Mon Apr 20 15:20:30 +0000 2020,8881,[Corona],1252255831531433985,,,2781,5873,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",4077379402,353,648,Fri Oct 30 19:27:42 +0000 2015,Twitter for iPhone
Mon Apr 20 15:20:30 +0000 2020,8366,[],1252255831715803137,,,5878,3552,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1249551414746943488,12,60,Mon Apr 13 04:14:28 +0000 2020,Twitter Web App
Mon Apr 20 15:20:37 +0000 2020,3910,[],1252255861516337154,,,5425,1662,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",869963015835144192,3593,5000,Wed May 31 17:05:20 +0000 2017,Twitter for Android
Mon Apr 20 15:20:38 +0000 2020,7902,[],1252255864603410432,1252255442362871808,723152137744711680,1655,4986,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",20590053,1703,2291,Wed Feb 11 13:36:37 +0000 2009,Twitter for iPhone
Mon Apr 20 15:20:39 +0000 2020,7768,[],1252255869896732673,,,2021,1510,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",911593315035942913,5996,6344,Sat Sep 23 14:09:17 +0000 2017,Twitter for Android
Mon Apr 20 15:20:43 +0000 2020,4592,[],1252255884849352709,,,9148,2394,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2745484395,1801,577,Sun Aug 17 16:58:00 +0000 2014,Twitter for iPhone
Mon Apr 20 15:20:44 +0000 2020,1156,[Corona],1252255888888541186,,,5962,7708,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1220600136411172864,514,4980,Fri Jan 24 06:52:25 +0000 2020,Twitter for Android
Mon Apr 20 15:20:45 +0000 2020,6277,[],1252255894303358976,,,7236,1411,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1209200362479136770,3509,3522,Mon Dec 23 19:53:46 +0000 2019,Twitter for Android
Mon Apr 20 15:20:46 +0000 2020,6458,[],1252255896123703298,,,2510,2139,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",908239619375935488,1,8,Thu Sep 14 08:02:54 +0000 2017,Twitter for Android
Mon Apr 20 15:20:46 +0000 2020,7997,[],1252255897205616643,,,6955,8740,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1000134948001533953,864,382,Fri May 25 22:02:08 +0000 2018,Twitter Web App
Mon Apr 20 15:20:47 +0000 2020,7380,[],1252255903656611842,1252255481000792065,1599250952,3364,1081,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",51209812,30590,489,Fri Jun 26 20:22:40 +0000 2009,Twitter Web App
Mon Apr 20 15:20:48 +0000 2020,2458,[],1252255905338572801,1252255564962377729,19546277,3589,338,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1144669339599200256,22,125,Fri Jun 28 18:10:12 +0000 2019,Twitter Web App
