created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 15:14:15 +0000 2020,9038,[COVID_19],1252254259728355329,,,6063,7732,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",934058010875330561,201,46,Fri Nov 24 13:55:58 +0000 2017,Twitter for iPhone
Mon Apr 20 15:14:16 +0000 2020,7193,[],1252254262798823429,,,6249,2216,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>",1185081450183512065,1,5,Fri Oct 18 06:33:41 +0000 2019,Instagram
Mon Apr 20 15:14:16 +0000 2020,6910,[],1252254263805435910,,,4382,1777,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",3229308795,3273,3836,Sat May 02 23:33:43 +0000 2015,Twitter for iPhone
Mon Apr 20 15:14:17 +0000 2020,8026,"[طبق_القدرات_للثانويه_ياريس, طبق_القدرات_للثانويه_ياريس]",1252254264308760584,,,2705,6083,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1251817831232090112,6,122,Sun Apr 19 10:20:18 +0000 2020,Twitter Web App
Mon Apr 20 15:14:19 +0000 2020,4664,[],1252254274836283393,,,7554,7288,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",20071488,6459,6556,Wed Feb 04 17:27:11 +0000 2009,Twitter for Android
Mon Apr 20 15:14:21 +0000 2020,4894,[Corona],1252254284457992192,,,3724,6452,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1165197561059110912,13,19,Sat Aug 24 09:42:21 +0000 2019,Twitter for Android
Mon Apr 20 15:14:22 +0000 2020,2503,[],1252254286144290819,,,6410,3577,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",3365340173,1273,2038,Wed Jul 08 03:49:18 +0000 2015,Twitter for iPad
Mon Apr 20 15:14:22 +0000 2020,2169,[],1252254288421834753,,,950,3554,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1226912794311827456,1249,720,Mon Feb 10 16:56:39 +0000 2020,Twitter for Android
Mon Apr 20 15:14:23 +0000 2020,9237,[],1252254291261304834,,,8181,2245,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2792747759,27,190,Mon Sep 29 20:17:11 +0000 2014,Twitter for iPhone
Mon Apr 20 15:14:24 +0000 2020,3196,"[Resistance, NotMyPresident]",1252254295199830019,1252048195993116674,821865849476829184,9075,3523,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",2357366803,3244,4988,Sun Feb 23 03:31:41 +0000 2014,Twitter for Android
Mon Apr 20 15:14:27 +0000 2020,7870,[],1252254307681853442,,,6264,6827,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1237017416821022720,181,679,Mon Mar 09 14:08:43 +0000 2020,Twitter for Android
