created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 15:20:25 +0000 2020,1706,[],1252255808605347845,,,6862,9664,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1156101571953905664,13,24,Tue Jul 30 07:17:48 +0000 2019,Twitter Web App
Mon Apr 20 15:20:25 +0000 2020,2178,[],1252255809121202177,,,3915,8497,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1144679207685054464,241,526,Fri Jun 28 18:49:25 +0000 2019,Twitter for Android
Mon Apr 20 15:20:26 +0000 2020,2558,[],1252255815836278784,,,5275,2159,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",3033735315,10407,4417,Fri Feb 13 01:32:41 +0000 2015,Twitter Web App
Mon Apr 20 15:20:29 +0000 2020,202,[],1252255824921100289,1251163725656027144,1035857282553114624,294,9784,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",2348366054,4,44,Mon Feb 17 11:53:31 +0000 2014,Twitter Web App
Mon Apr 20 15:20:29 +0000 2020,8152,[],1252255826611277829,,,7879,4865,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1891178022,95,181,Sat Sep 21 19:32:28 +0000 2013,Twitter for Android
Mon Apr 20 15:20:34 +0000 2020,3057,[],1252255847880765440,,,3616,5923,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",461548972,1995,2671,Wed Jan 11 22:42:49 +0000 2012,Twitter Web App
Mon Apr 20 15:20:36 +0000 2020,2380,"[China, Coronavirus]",1252255856705536001,,,9590,6235,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",18482836,27005,2222,Tue Dec 30 17:44:26 +0000 2008,Twitter for iPhone
Mon Apr 20 15:20:36 +0000 2020,6517,[Corona],1252255857431023618,,,6326,4907,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1241026276292300802,523,1230,Fri Mar 20 15:38:34 +0000 2020,Twitter for Android
Mon Apr 20 15:20:38 +0000 2020,5125,[],1252255863324065793,,,5217,6469,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1250479570836324354,8,16,Wed Apr 15 17:43:08 +0000 2020,Twitter Web App
Mon Apr 20 15:20:38 +0000 2020,8862,[],1252255863349239809,,,8983,1997,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",817560003867385856,406,604,Sat Jan 07 02:34:29 +0000 2017,Twitter for Android
Mon Apr 20 15:20:41 +0000 2020,7808,[],1252255876146245632,,,6076,3790,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1251685444154273799,4,4,Sun Apr 19 01:34:42 +0000 2020,Twitter for Android
Mon Apr 20 15:20:41 +0000 2020,5731,[],1252255878557970437,,,1122,1495,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1105945695628988416,25,151,Wed Mar 13 21:36:16 +0000 2019,Twitter for Android
Mon Apr 20 15:20:42 +0000 2020,7674,[],1252255882605408258,,,2878,3678,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",965984293053976576,237,108,Tue Feb 20 16:19:37 +0000 2018,Twitter for iPhone
Mon Apr 20 15:20:43 +0000 2020,3412,[],1252255886396911616,,,8419,6657,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1202115918,1730,3099,Wed Feb 20 20:51:43 +0000 2013,Twitter Web App
Mon Apr 20 15:20:48 +0000 2020,6562,[],1252255905833291776,,,4183,5840,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1156726311479468032,4763,4895,Thu Aug 01 00:40:18 +0000 2019,Twitter for Android
Mon Apr 20 15:20:51 +0000 2020,6635,[],1252255917787230208,,,8681,2711,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",4411164621,49,136,Tue Dec 08 02:43:35 +0000 2015,Twitter for iPhone
Mon Apr 20 15:20:55 +0000 2020,6798,[],1252255937055862785,,,5128,8085,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1252254523122495490,9470,0,Mon Apr 20 15:15:58 +0000 2020,Twitter for Android
Mon Apr 20 15:20:55 +0000 2020,1562,[],1252255937441796096,,,5024,7103,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",701861491327295488,214,457,Mon Feb 22 20:09:54 +0000 2016,Twitter for iPad
Mon Apr 20 15:20:56 +0000 2020,8539,[],1252255941870919682,,,6393,9614,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",745961171233157120,250,363,Thu Jun 23 12:46:17 +0000 2016,Twitter for iPhone
Mon Apr 20 15:21:00 +0000 2020,6734,[طبق_القدرات_للثانويه_ياريس],1252255957465300995,,,7735,1764,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1252038326804197376,2,2,Mon Apr 20 00:56:31 +0000 2020,Twitter Web App
Mon Apr 20 15:21:02 +0000 2020,4924,[],1252255964587229184,,,3214,5132,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1027723030032777216,13,18,Fri Aug 10 01:07:19 +0000 2018,Twitter for iPhone
Mon Apr 20 15:21:02 +0000 2020,3421,[],1252255964767457285,,,2883,1685,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",50373018,594,1026,Wed Jun 24 17:34:14 +0000 2009,Twitter for iPhone
Mon Apr 20 15:21:04 +0000 2020,8072,[],1252255972715720704,,,2092,9112,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",564180321,1539,2618,Thu Apr 26 22:40:46 +0000 2012,Twitter for Android
Mon Apr 20 15:21:06 +0000 2020,5628,[],1252255980131364865,,,1737,2943,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",978814999,29246,18188,Thu Nov 29 17:38:09 +0000 2012,Twitter for Android
Mon Apr 20 15:21:06 +0000 2020,9923,"[COVIDー19, पालघर_के_गुनहगार, ஜூன்22தமிழன்திருவிழா]",1252255983646228483,,,7552,8668,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1230153916567953409,2,5,Wed Feb 19 15:35:34 +0000 2020,Twitter for Android
Mon Apr 20 15:21:07 +0000 2020,7936,[],1252255986171215872,,,5310,191,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",701831722279768066,48,133,Mon Feb 22 18:11:36 +0000 2016,Twitter Web App
Mon Apr 20 15:21:07 +0000 2020,6489,[],1252255986720681984,,,7341,439,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1245684143544885249,7,54,Thu Apr 02 12:07:17 +0000 2020,Twitter for Android
Mon Apr 20 15:21:07 +0000 2020,9790,[],1252255987223977990,,,2878,461,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1249637635569696768,12,28,Mon Apr 13 09:57:09 +0000 2020,Twitter Web App
Mon Apr 20 15:21:09 +0000 2020,9690,[],1252255993045504005,,,3366,6816,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",616301173,17,136,Sat Jun 23 17:24:16 +0000 2012,Twitter for iPhone
Mon Apr 20 15:21:10 +0000 2020,2750,[],1252255998590496769,1252135816224276481,1062533498324574208,7924,1777,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",768960452067860480,42,190,Thu Aug 25 23:57:13 +0000 2016,Twitter for iPhone
Mon Apr 20 15:21:11 +0000 2020,2762,[],1252256002054983682,1252238673875255298,449907272,4240,7530,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",401293691,795,391,Sun Oct 30 10:18:06 +0000 2011,Twitter for iPhone
