created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 20:22:12 +0000 2020,2554,[],1252331757883592709,,,3403,6088,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",364812412,423,872,Tue Aug 30 11:35:02 +0000 2011,Twitter for Android
Mon Apr 20 20:22:14 +0000 2020,4303,"[Leadership, Entrepreneurship, Greatness, Corona]",1252331762627293185,,,8697,4804,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>",1215727650674827265,2,0,Fri Jan 10 20:11:17 +0000 2020,Instagram
Mon Apr 20 20:22:14 +0000 2020,4176,[],1252331764871282688,,,6906,1227,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1602590018,1404,848,Thu Jul 18 04:54:35 +0000 2013,Twitter for iPhone
Mon Apr 20 20:22:14 +0000 2020,8793,[Corona],1252331766192508930,,,6244,8675,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",886026940112662529,15973,15451,Sat Jul 15 00:57:38 +0000 2017,Twitter for Android
Mon Apr 20 20:22:17 +0000 2020,2021,[],1252331777806524416,,,4670,9994,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1241045699854295042,19,16,Fri Mar 20 16:55:49 +0000 2020,Twitter for Android
Mon Apr 20 20:22:18 +0000 2020,8850,[],1252331780901830659,,,1597,4270,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1212460278887014400,81,159,Wed Jan 01 19:47:34 +0000 2020,Twitter for Android
Mon Apr 20 20:22:19 +0000 2020,9005,[],1252331784420933632,,,4915,484,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",20229440,395,104,Fri Feb 06 11:00:31 +0000 2009,Twitter for iPhone
Mon Apr 20 20:22:19 +0000 2020,1626,[],1252331786580963328,,,2314,6375,"<a href=\"https://www.socialjukebox.com\" rel=\"nofollow\">The Social Jukebox</a>",182333564,13,21,Tue Aug 24 10:50:51 +0000 2010,The Social Jukebox
Mon Apr 20 20:22:22 +0000 2020,7928,[],1252331797171638273,,,7071,2541,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1411279826,441,514,Tue May 07 21:20:37 +0000 2013,Twitter for iPhone
Mon Apr 20 20:22:22 +0000 2020,1700,[],1252331799046270977,,,3985,3862,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",47397924,2867,3593,Mon Jun 15 18:02:02 +0000 2009,Twitter Web App
Mon Apr 20 20:22:23 +0000 2020,4150,[],1252331803421085696,,,6243,8845,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",797948229853806592,171,296,Sun Nov 13 23:44:17 +0000 2016,Twitter for Android
Mon Apr 20 20:22:26 +0000 2020,6045,[],1252331814259240961,1252329429017284611,886124456099368960,2166,5332,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1220960662056263680,761,1193,Sat Jan 25 06:45:03 +0000 2020,Twitter Web App
Mon Apr 20 20:22:29 +0000 2020,6905,[],1252331827055915010,,,496,3272,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",547155318,1685,381,Fri Apr 06 20:04:42 +0000 2012,Twitter Web App
Mon Apr 20 20:22:29 +0000 2020,9547,[],1252331828490485761,,,1697,1358,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1220277423385825280,193,80,Thu Jan 23 09:30:48 +0000 2020,Twitter for iPhone
Mon Apr 20 20:22:29 +0000 2020,8654,[],1252331829220315139,,,2842,340,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",2236173222,11,175,Sun Dec 08 15:14:27 +0000 2013,Twitter for Android
Mon Apr 20 20:22:30 +0000 2020,9904,[],1252331832537944065,,1054454425689960448,9269,5880,"<a href=\"http://tapbots.com/tweetbot\" rel=\"nofollow\">Tweetbot for iΟS</a>",135806890,1156,1104,Thu Apr 22 08:25:22 +0000 2010,Tweetbot for iΟS
Mon Apr 20 20:22:33 +0000 2020,9542,[],1252331842268692481,,,332,4639,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",257702448,933,744,Sat Feb 26 00:28:14 +0000 2011,Twitter for iPhone
Mon Apr 20 20:22:39 +0000 2020,1797,[],1252331868214693891,,,1082,6434,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",598471018,549,2497,Sun Jun 03 16:38:04 +0000 2012,Twitter Web App
Mon Apr 20 20:22:39 +0000 2020,6483,[],1252331871033331713,,,5862,6072,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",180084439,1981,613,Wed Aug 18 20:13:11 +0000 2010,Twitter for iPhone
Mon Apr 20 20:22:43 +0000 2020,237,[],1252331885973422080,,,4829,8207,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",159128822,528,3180,Thu Jun 24 14:46:46 +0000 2010,Twitter for iPhone
Mon Apr 20 20:22:44 +0000 2020,5002,[Corona],1252331888909434883,,,2165,5161,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1218250255356944384,675,734,Fri Jan 17 19:14:40 +0000 2020,Twitter for Android
Mon Apr 20 20:22:44 +0000 2020,1659,[],1252331889580486662,1252061247874498567,148094691,1478,2302,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",601095126,121,200,Wed Jun 06 14:29:16 +0000 2012,Twitter Web App
Mon Apr 20 20:22:45 +0000 2020,3754,[],1252331896123674624,,,262,2185,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1113778642541326336,230,2032,Thu Apr 04 12:21:36 +0000 2019,Twitter for Android
Mon Apr 20 20:22:46 +0000 2020,5322,[],1252331898858242054,1252326376712974338,16201775,3873,241,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1236314760385310723,29,240,Sat Mar 07 15:36:40 +0000 2020,Twitter for Android
Mon Apr 20 20:22:50 +0000 2020,3433,[],1252331914104537089,,,8065,3188,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",3078216097,88,105,Fri Mar 13 21:12:05 +0000 2015,Twitter for iPhone
Mon Apr 20 20:22:52 +0000 2020,4110,[],1252331923004932097,1251942187564249088,385640787,2929,4558,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",3100272640,2398,3949,Fri Mar 20 20:40:34 +0000 2015,Twitter Web App
Mon Apr 20 20:22:52 +0000 2020,4768,"[corona, covid_19]",1252331923080466434,,,4981,4548,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>",981453962586066944,80,118,Wed Apr 04 08:50:34 +0000 2018,Instagram
Mon Apr 20 20:22:55 +0000 2020,3988,[],1252331938460794880,,,8533,6567,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1069142308069683201,154,144,Sun Dec 02 08:12:44 +0000 2018,Twitter for iPhone
Mon Apr 20 20:22:56 +0000 2020,8642,[],1252331942521057280,,,6131,1034,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",970355024378417154,235,563,Sun Mar 04 17:47:20 +0000 2018,Twitter for Android
Mon Apr 20 20:22:59 +0000 2020,1139,[],1252331955041054722,,,9854,4508,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1238102977149382656,22,13,Thu Mar 12 14:02:25 +0000 2020,Twitter for Android
Mon Apr 20 20:23:01 +0000 2020,6644,[],1252331962381086723,,,3232,645,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",25559828,2168,4950,Fri Mar 20 19:29:35 +0000 2009,Twitter for iPhone
Mon Apr 20 20:23:02 +0000 2020,3892,[],1252331966642429957,,,2051,54,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1027970055173283840,949,919,Fri Aug 10 17:28:54 +0000 2018,Twitter Web App
Mon Apr 20 20:23:02 +0000 2020,5428,[],1252331966898278405,,,1005,4967,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",388681302,2136,3090,Tue Oct 11 04:56:50 +0000 2011,Twitter for iPhone
Mon Apr 20 20:23:03 +0000 2020,4665,[],1252331969184235521,,,3038,9305,"<a href=\"https://memo.cash\" rel=\"nofollow\">Memo Forward</a>",224955613,8283,1314,Fri Dec 10 08:41:44 +0000 2010,Memo Forward
Mon Apr 20 20:23:03 +0000 2020,5744,[],1252331971012935680,,,7938,1315,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",36920735,1185,667,Fri May 01 10:45:46 +0000 2009,Twitter for iPhone
Mon Apr 20 20:23:06 +0000 2020,520,"[India, Indian, Covid_19]",1252331984547909632,,,2736,3242,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1119534263584600064,6,137,Sat Apr 20 09:32:23 +0000 2019,Twitter for iPhone
Mon Apr 20 20:23:09 +0000 2020,2767,[COVIDー19],1252331994886873089,,,5595,4262,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1145560872846147584,154,664,Mon Jul 01 05:12:50 +0000 2019,Twitter for Android
Mon Apr 20 20:23:09 +0000 2020,610,[],1252331996182872065,1252331888909352962,64512312,1011,5046,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",64512312,832,128,Mon Aug 10 20:55:14 +0000 2009,Twitter for Android
Mon Apr 20 20:23:10 +0000 2020,3788,[],1252332000012308481,,,2978,6163,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",917675852,22,39,Wed Oct 31 21:13:18 +0000 2012,Twitter for Android
Mon Apr 20 20:23:11 +0000 2020,203,[],1252332002063286275,1252330622875586561,2991207022,9311,8071,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1114630362624331776,573,687,Sat Apr 06 20:46:02 +0000 2019,Twitter for iPhone
Mon Apr 20 20:23:11 +0000 2020,3546,[],1252332002520576004,1252330773832699915,104296908,5910,596,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",203356496,2262,3991,Sat Oct 16 02:40:00 +0000 2010,Twitter for Android
Mon Apr 20 20:23:11 +0000 2020,1063,[],1252332005607403520,1250786020112490499,28155032,5297,9216,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1225232911923736577,1,13,Thu Feb 06 01:41:27 +0000 2020,Twitter for iPhone
Mon Apr 20 20:23:12 +0000 2020,3092,[],1252332006354096129,,,3780,2317,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",755083648362090496,46,382,Mon Jul 18 16:55:45 +0000 2016,Twitter for Android
Mon Apr 20 20:23:14 +0000 2020,9261,[],1252332016571502592,,,26,1138,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",994774483,6992,467,Fri Dec 07 10:26:39 +0000 2012,Twitter for iPhone
Mon Apr 20 20:23:16 +0000 2020,7672,"[Poll, coronavirus, covid19, covidー19]",1252332023525621764,,,9692,3233,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",780402748441239552,135,0,Mon Sep 26 13:44:49 +0000 2016,Twitter for iPhone
Mon Apr 20 20:23:20 +0000 2020,5718,[],1252332041481273344,,,4657,5594,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",3257146604,31756,5190,Fri Jun 26 23:54:50 +0000 2015,Twitter for iPhone
Mon Apr 20 20:23:23 +0000 2020,4871,[طبق_القدرات_للثانويه_ياريس],1252332055838560258,,,5625,7058,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1252058267645288455,4,21,Mon Apr 20 02:16:12 +0000 2020,Twitter for Android
Mon Apr 20 20:23:25 +0000 2020,6000,[],1252332062574510083,,,8619,5589,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1176897475824771072,65,430,Wed Sep 25 16:33:30 +0000 2019,Twitter Web App
Mon Apr 20 20:23:27 +0000 2020,3805,[],1252332069717331968,,,8298,3757,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",3174721363,270,338,Sun Apr 26 04:17:32 +0000 2015,Twitter for iPhone
Mon Apr 20 20:23:28 +0000 2020,8124,[],1252332076667473920,,,6121,8436,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1050906295178616832,253,196,Sat Oct 13 00:29:20 +0000 2018,Twitter for Android
