created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 20:29:28 +0000 2020,2066,[],1252333585387761664,1252240855123058688,703442613983158272,8695,6147,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1228121158374936581,65,195,Fri Feb 14 00:58:09 +0000 2020,Twitter Web App
Mon Apr 20 20:29:29 +0000 2020,6253,[],1252333587887804420,,,7625,3810,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1110530359370883074,120,393,Tue Mar 26 13:14:05 +0000 2019,Twitter for Android
Mon Apr 20 20:29:31 +0000 2020,9364,[],1252333599178854401,,,6570,9200,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1662213680,179,273,Sun Aug 11 10:20:49 +0000 2013,Twitter for iPhone
Mon Apr 20 20:29:35 +0000 2020,9382,[],1252333612285878272,1252227283919622145,1556075358,2474,2570,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1228487107091427328,133,168,Sat Feb 15 01:12:29 +0000 2020,Twitter Web App
Mon Apr 20 20:29:35 +0000 2020,9344,[],1252333614588518401,,,1352,3543,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",63923323,790,408,Sat Aug 08 06:38:36 +0000 2009,Twitter for Android
Mon Apr 20 20:29:36 +0000 2020,9628,[],1252333618271326212,,,3313,2374,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1041508847993663488,39,86,Mon Sep 17 02:07:14 +0000 2018,Twitter for iPhone
Mon Apr 20 20:29:36 +0000 2020,7754,[],1252333619894530049,,,2515,3979,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",891126938,438,457,Fri Oct 19 14:49:50 +0000 2012,Twitter for iPhone
Mon Apr 20 20:29:43 +0000 2020,8837,[],1252333646259859456,,,7325,9572,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1251951428660330497,2,28,Sun Apr 19 19:11:09 +0000 2020,Twitter for Android
Mon Apr 20 20:29:43 +0000 2020,6798,[],1252333648809951239,,,7699,2801,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",4143684287,361,37,Sun Nov 08 18:54:44 +0000 2015,Twitter for iPhone
Mon Apr 20 20:29:44 +0000 2020,5303,[CrudeOil],1252333652492480513,,,1046,9634,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1244520549600067584,447,903,Mon Mar 30 07:03:28 +0000 2020,Twitter for Android
Mon Apr 20 20:29:47 +0000 2020,7632,[420day],1252333665054601219,,366822626,928,7989,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",62654422,6,5,Mon Aug 03 23:32:33 +0000 2009,Twitter for iPad
Mon Apr 20 20:29:48 +0000 2020,6991,[],1252333668267249665,,,5153,4861,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",199426090,6156,6360,Wed Oct 06 20:55:56 +0000 2010,Twitter for iPhone
Mon Apr 20 20:29:56 +0000 2020,8658,[],1252333700689416193,,,4491,3888,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",262110236,1483,1197,Mon Mar 07 11:12:41 +0000 2011,Twitter for iPhone
Mon Apr 20 20:30:00 +0000 2020,6416,[],1252333720289316864,,,9823,3043,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1192905746289176576,54,110,Fri Nov 08 20:44:36 +0000 2019,Twitter for iPhone
Mon Apr 20 20:30:05 +0000 2020,5352,[],1252333738672914432,,,398,3001,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",233673482,2373,3448,Mon Jan 03 20:56:16 +0000 2011,Twitter Web App
Mon Apr 20 20:30:05 +0000 2020,7511,[],1252333740203933699,,,5672,4630,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",329546712,891,301,Tue Jul 05 07:53:16 +0000 2011,Twitter for iPhone
Mon Apr 20 20:30:07 +0000 2020,101,[OilPrice],1252333750194765825,,,8082,9813,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",183783533,43,213,Fri Aug 27 22:01:13 +0000 2010,Twitter for Android
Mon Apr 20 20:30:08 +0000 2020,7628,[],1252333750878437376,,,6610,1404,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1001207879624548352,1268,1057,Mon May 28 21:05:34 +0000 2018,Twitter for iPhone
Mon Apr 20 20:30:09 +0000 2020,4148,[],1252333755609612288,1252333649707614209,4429003533,7891,9353,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1232067397101801478,1069,1139,Mon Feb 24 22:18:59 +0000 2020,Twitter for Android
Mon Apr 20 20:30:09 +0000 2020,7068,[],1252333756788154370,,,6459,8470,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",58798049,7468,5201,Tue Jul 21 13:44:05 +0000 2009,Twitter for Android
Mon Apr 20 20:30:10 +0000 2020,2611,[],1252333759355117571,,,4287,3452,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",399744312,454,776,Thu Oct 27 23:51:41 +0000 2011,Twitter Web App
Mon Apr 20 20:30:12 +0000 2020,7029,[],1252333769463398402,,,6485,1448,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1184642175289696257,67,268,Thu Oct 17 01:28:13 +0000 2019,Twitter for Android
Mon Apr 20 20:30:14 +0000 2020,1942,[],1252333776165908482,,,4566,2863,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>",499411182,143,324,Wed Feb 22 03:05:07 +0000 2012,Instagram
Mon Apr 20 20:30:19 +0000 2020,1482,[],1252333797443612673,,,9266,2870,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",998333969505701888,33805,36492,Sun May 20 22:45:41 +0000 2018,Twitter for iPhone
Mon Apr 20 20:30:20 +0000 2020,8326,[],1252333804963987458,1252327503382929413,2775810778,9686,9868,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1199846024703086594,3,20,Thu Nov 28 00:22:57 +0000 2019,Twitter for Android
Mon Apr 20 20:30:21 +0000 2020,5816,[],1252333806075379717,,,3266,3947,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",988803459309821953,41,132,Tue Apr 24 15:34:50 +0000 2018,Twitter for iPhone
