created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 15:02:00 +0000 2020,2620,"[boxing, kickboxing, covid19, corona, SelfQuarantine]",1252251175547592709,,,1576,2357,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1209683044832931840,20,47,Wed Dec 25 03:51:46 +0000 2019,Twitter for Android
Mon Apr 20 15:02:00 +0000 2020,2576,[],1252251175769997312,,,2552,5827,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1488737106,33,383,Thu Jun 06 21:22:35 +0000 2013,Twitter for iPhone
Mon Apr 20 15:02:01 +0000 2020,6864,[],1252251180417220608,,,2789,4245,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",822646502824824833,123,1316,Sat Jan 21 03:26:25 +0000 2017,Twitter for Android
Mon Apr 20 15:02:02 +0000 2020,2084,[],1252251181709176835,,,8186,7682,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",511238709,805,1695,Fri Mar 02 02:37:12 +0000 2012,Twitter for iPhone
Mon Apr 20 15:02:02 +0000 2020,9479,[],1252251182426447874,,,659,2692,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>",2491166294,2104,3320,Mon May 12 09:20:42 +0000 2014,Twitter Web Client
Mon Apr 20 15:02:04 +0000 2020,1797,[],1252251191867633671,,,464,199,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",82310025,924,1459,Wed Oct 14 08:24:57 +0000 2009,Twitter for Android
Mon Apr 20 15:02:09 +0000 2020,8995,[],1252251211530596353,,,1242,4264,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",3509194453,244,415,Wed Sep 09 23:08:13 +0000 2015,Twitter Web App
Mon Apr 20 15:02:09 +0000 2020,89,[],1252251212050837504,1252250764933836806,216299334,3576,5230,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1116410308250296320,1752,1693,Thu Apr 11 18:38:54 +0000 2019,Twitter for Android
Mon Apr 20 15:02:13 +0000 2020,4608,[],1252251227871514628,1252251225891848192,1252245485659672576,1447,1943,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1252245485659672576,7714,2,Mon Apr 20 14:39:36 +0000 2020,Twitter for Android
Mon Apr 20 15:02:14 +0000 2020,128,[],1252251235337547781,,,3297,1391,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",90579680,608,789,Tue Nov 17 06:55:21 +0000 2009,Twitter for iPhone
