created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 20:22:13 +0000 2020,2159,[],1252331761239052289,,,2135,3198,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>",1247614368952381440,5632,2,Tue Apr 07 19:57:07 +0000 2020,Hootsuite Inc.
Mon Apr 20 20:22:16 +0000 2020,9199,[],1252331772957859842,,,7465,3460,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1175028908586127364,157,280,Fri Sep 20 12:48:34 +0000 2019,Twitter for iPhone
Mon Apr 20 20:22:19 +0000 2020,6730,[],1252331786081894400,,,6771,939,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1632608257,691,945,Tue Jul 30 10:26:28 +0000 2013,Twitter Web App
Mon Apr 20 20:22:20 +0000 2020,6383,[],1252331789617594368,1252231442689482760,781586734823845892,7156,5988,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",852610761079705600,262,322,Thu Apr 13 19:53:40 +0000 2017,Twitter for Android
Mon Apr 20 20:22:23 +0000 2020,8060,[],1252331802439503879,,,1244,3489,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2555996574,146,405,Mon Jun 09 03:32:12 +0000 2014,Twitter for iPhone
Mon Apr 20 20:22:26 +0000 2020,6382,[],1252331813470711814,,,519,7458,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",4012337110,838,708,Wed Oct 21 21:29:58 +0000 2015,Twitter for iPhone
Mon Apr 20 20:22:26 +0000 2020,7861,[],1252331814917636097,,,8560,8931,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2168300659,3086,2856,Fri Nov 01 11:43:38 +0000 2013,Twitter for iPhone
Mon Apr 20 20:22:27 +0000 2020,4096,[],1252331817094443013,,,1004,6517,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1211672941521330176,91,24,Mon Dec 30 15:38:55 +0000 2019,Twitter for iPhone
Mon Apr 20 20:22:29 +0000 2020,731,[],1252331825399201794,1252299662981320705,1212011911509753856,9692,7913,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1569849769,31,206,Fri Jul 05 06:00:08 +0000 2013,Twitter for Android
Mon Apr 20 20:22:29 +0000 2020,3336,[],1252331826078760974,,,5074,4981,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1197187690871115779,1763,990,Wed Nov 20 16:19:35 +0000 2019,Twitter for iPhone
Mon Apr 20 20:22:32 +0000 2020,9452,[],1252331837965447171,,,9073,7130,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",889066323816435712,1777,1589,Sun Jul 23 10:15:04 +0000 2017,Twitter for Android
Mon Apr 20 20:22:33 +0000 2020,7402,[طبق_القدرات_للثانويه_ياريس],1252331845032775680,,,344,6397,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1252315890420514817,4113,0,Mon Apr 20 19:19:37 +0000 2020,Twitter for iPhone
Mon Apr 20 20:22:37 +0000 2020,698,[],1252331859503206402,,,2685,2866,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1187816014483992576,247,256,Fri Oct 25 19:39:51 +0000 2019,Twitter for iPhone
Mon Apr 20 20:22:38 +0000 2020,9919,[],1252331863391244288,,,6256,1795,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",879926782908141568,911,1270,Wed Jun 28 04:57:48 +0000 2017,Twitter Web App
Mon Apr 20 20:22:44 +0000 2020,306,[],1252331889802739712,,781545008,8865,5825,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1252114857580810241,1,100,Mon Apr 20 06:00:38 +0000 2020,Twitter for Android
Mon Apr 20 20:22:45 +0000 2020,388,[],1252331894915641344,,,4262,2326,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",73882101,6099,5694,Sun Sep 13 13:24:45 +0000 2009,Twitter Web App
Mon Apr 20 20:22:53 +0000 2020,6311,[],1252331929925345283,,,8450,6025,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",989802497135919105,154,1406,Fri Apr 27 09:44:39 +0000 2018,Twitter for iPhone
Mon Apr 20 20:23:03 +0000 2020,6731,[],1252331969783959553,,,6628,7281,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",944951094450499584,478,1424,Sun Dec 24 15:21:12 +0000 2017,Twitter for iPhone
Mon Apr 20 20:23:06 +0000 2020,997,[],1252331983612641282,1250103884602884098,181310541,9684,9862,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",236108180,896,317,Sun Jan 09 20:39:44 +0000 2011,Twitter Web App
Mon Apr 20 20:23:12 +0000 2020,746,[],1252332006647758851,1252316881840635911,448259967,2072,1755,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",772019482139111424,117,982,Sat Sep 03 10:32:42 +0000 2016,Twitter for Android
Mon Apr 20 20:23:15 +0000 2020,6868,[],1252332018739765249,,,3540,7280,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1660382288,310,240,Sat Aug 10 15:31:38 +0000 2013,Twitter for iPhone
Mon Apr 20 20:23:17 +0000 2020,7497,[],1252332026868498432,,,68,1753,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",401653818,1796,34,Sun Oct 30 21:45:09 +0000 2011,Twitter for Android
Mon Apr 20 20:23:18 +0000 2020,463,[],1252332032274976768,,,9384,6439,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",558889919,118,424,Fri Apr 20 19:40:01 +0000 2012,Twitter for Android
Mon Apr 20 20:23:22 +0000 2020,7523,[coronavirus],1252332049102327808,,,9755,6633,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",44899997,143,126,Fri Jun 05 14:12:35 +0000 2009,Twitter for Android
Mon Apr 20 20:23:23 +0000 2020,970,"[Corona, CantStopUs]",1252332054014017540,,,6731,5557,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",806708260082450433,26,247,Thu Dec 08 03:53:31 +0000 2016,Twitter Web App
Mon Apr 20 20:23:24 +0000 2020,4486,[],1252332057323278336,,,6886,5264,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1910597616,1750,1745,Fri Sep 27 09:28:20 +0000 2013,Twitter for Android
