created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 15:20:23 +0000 2020,2663,[],1252255802024316928,,,9287,5172,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",977353767992532992,215,790,Sat Mar 24 01:17:51 +0000 2018,Twitter for iPhone
Mon Apr 20 15:20:26 +0000 2020,7399,[],1252255813869031424,,,1882,2316,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",923984024242028545,10527,10783,Fri Oct 27 18:45:32 +0000 2017,Twitter for iPad
Mon Apr 20 15:20:27 +0000 2020,5634,[],1252255817027461122,,,7959,5525,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1222146150855323648,1,39,Tue Jan 28 13:15:34 +0000 2020,Twitter Web App
Mon Apr 20 15:20:28 +0000 2020,4020,[],1252255822333251588,,,1546,3708,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1069375726539943936,12341,2650,Sun Dec 02 23:40:16 +0000 2018,Twitter for iPhone
Mon Apr 20 15:20:28 +0000 2020,4503,[],1252255824128339968,,,6291,9389,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",806103232523051008,332,570,Tue Dec 06 11:49:22 +0000 2016,Twitter for Android
Mon Apr 20 15:20:29 +0000 2020,6619,[],1252255827269947392,,,2581,3976,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1165129259528011776,73,174,Sat Aug 24 05:10:49 +0000 2019,Twitter for Android
Mon Apr 20 15:20:30 +0000 2020,3034,[],1252255829593591808,,,8549,620,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",3083776679,23,55,Tue Mar 10 11:29:24 +0000 2015,Twitter for Android
Mon Apr 20 15:20:31 +0000 2020,8571,[Georgia],1252255836942086144,,,4623,5787,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",14725342,4386,4997,Sat May 10 15:34:10 +0000 2008,Twitter Web App
Mon Apr 20 15:20:32 +0000 2020,9388,[],1252255837537685511,,,809,6757,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",2441981684,235,350,Sun Apr 13 17:11:57 +0000 2014,Twitter Web App
Mon Apr 20 15:20:33 +0000 2020,1816,[],1252255843015426049,,,8324,5365,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",356488026,273,557,Tue Aug 16 22:55:02 +0000 2011,Twitter for Android
Mon Apr 20 15:20:33 +0000 2020,2971,[],1252255844940611586,,,9088,4019,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",50559251,544,68,Thu Jun 25 05:19:38 +0000 2009,Twitter for Android
Mon Apr 20 15:20:35 +0000 2020,1248,[],1252255850250600448,,,8715,5268,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1197516114554736640,44,109,Thu Nov 21 14:04:33 +0000 2019,Twitter for Android
Mon Apr 20 15:20:37 +0000 2020,664,"[electronic, technology, corona, covid]",1252255860887355392,,,9211,4721,"<a href=\"https://nacindex.com\" rel=\"nofollow\">viaNacindex</a>",1106936795118387200,216,143,Sat Mar 16 15:14:32 +0000 2019,viaNacindex
Mon Apr 20 15:20:38 +0000 2020,433,[],1252255865983447041,,,9890,4856,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",294423016,720,1085,Sat May 07 03:50:40 +0000 2011,Twitter for iPhone
Mon Apr 20 15:20:44 +0000 2020,2464,"[Springfit, Corona]",1252255889131810816,,,3087,9765,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1195054295999074304,332,540,Thu Nov 14 19:03:45 +0000 2019,Twitter for Android
Mon Apr 20 15:20:46 +0000 2020,1539,[],1252255897587290113,,,2582,6627,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1681152000,4426,4999,Sun Aug 18 17:07:15 +0000 2013,Twitter for iPhone
Mon Apr 20 15:20:47 +0000 2020,2731,[],1252255902322831360,,,5605,9563,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",47593463,66,107,Tue Jun 16 10:29:10 +0000 2009,Twitter for iPhone
Mon Apr 20 15:20:48 +0000 2020,4810,[],1252255905623666690,,,7191,9573,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1242529396927238145,8,89,Tue Mar 24 19:11:22 +0000 2020,Twitter for Android
Mon Apr 20 15:20:51 +0000 2020,5061,[],1252255920769433605,,,493,6315,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1054702042281885696,35387,8284,Tue Oct 23 11:52:17 +0000 2018,Twitter for Android
Mon Apr 20 15:20:58 +0000 2020,2318,[],1252255948166647808,,,9075,8378,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",954224989611413504,504,1365,Fri Jan 19 05:32:20 +0000 2018,Twitter for Android
Mon Apr 20 15:21:01 +0000 2020,624,[],1252255960225034240,,,634,4246,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1096350429443571714,14,92,Fri Feb 15 10:08:06 +0000 2019,Twitter for Android
Mon Apr 20 15:21:01 +0000 2020,2610,[],1252255960350982149,,,2538,5625,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1232696660028993543,107,95,Wed Feb 26 15:59:34 +0000 2020,Twitter for iPhone
Mon Apr 20 15:21:01 +0000 2020,2815,[],1252255961349156873,,,8080,5322,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",738276647376277504,145,829,Thu Jun 02 07:50:44 +0000 2016,Twitter for iPhone
Mon Apr 20 15:21:01 +0000 2020,7541,"[AnimalCrossing, ACNH]",1252255962410315776,,,2003,6787,"<a href=\"https://www.nintendo.com/countryselector\" rel=\"nofollow\">Nintendo Switch Share</a>",34847327,1395,347,Fri Apr 24 04:28:43 +0000 2009,Nintendo Switch Share
Mon Apr 20 15:21:02 +0000 2020,7749,[],1252255966193766400,,,9798,8656,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",4197089200,158,433,Sun Nov 15 21:49:11 +0000 2015,Twitter for iPhone
Mon Apr 20 15:21:04 +0000 2020,8751,[],1252255974343102465,,,1586,9822,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>",1041520447035244545,4,1,Mon Sep 17 02:53:19 +0000 2018,dlvr.it
Mon Apr 20 15:21:04 +0000 2020,939,[],1252255975425204226,,,7104,1715,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>",861923416252850176,22,59,Tue May 09 12:38:51 +0000 2017,dlvr.it
Mon Apr 20 15:21:05 +0000 2020,7475,[],1252255979338678273,,,166,6001,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",147155573,791,302,Sun May 23 10:34:03 +0000 2010,Twitter for iPhone
Mon Apr 20 15:21:06 +0000 2020,6203,[],1252255980278231040,,,5961,1814,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",21357472,380,755,Fri Feb 20 00:31:14 +0000 2009,Twitter Web App
Mon Apr 20 15:21:07 +0000 2020,4611,[],1252255984002764800,,,8545,9847,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1176851679528083458,5976,5274,Wed Sep 25 13:31:29 +0000 2019,Twitter for Android
Mon Apr 20 15:21:08 +0000 2020,2711,[],1252255988608110593,,,1145,4813,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",610259074,731,1778,Sat Jun 16 20:28:16 +0000 2012,Twitter for Android
Mon Apr 20 15:21:09 +0000 2020,4590,[],1252255995478175744,1252254651602345984,4137926120,289,9954,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",32408392,2182,645,Fri Apr 17 13:43:03 +0000 2009,Twitter for Android
Mon Apr 20 15:21:11 +0000 2020,5179,[],1252256002415583234,,,9062,464,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1233692289702203392,297,268,Sat Feb 29 09:56:10 +0000 2020,Twitter for Android
Mon Apr 20 15:21:12 +0000 2020,8922,[],1252256006484230145,,,869,4668,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",964479053314084866,121,280,Fri Feb 16 12:38:20 +0000 2018,Twitter for iPhone
Mon Apr 20 15:21:08 +0000 2020,5200,[],1252255988608110593,,,3236,1065,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",610259074,731,1778,Sat Jun 16 20:28:16 +0000 2012,Twitter for Android
Mon Apr 20 15:21:11 +0000 2020,8906,[],1252256004022165504,1252253636513718272,19546277,3693,2568,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1144669339599200256,22,125,Fri Jun 28 18:10:12 +0000 2019,Twitter Web App
Mon Apr 20 15:21:12 +0000 2020,6401,[],1252256008849829888,,,9470,1912,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>",2410499761,7053,8,Tue Mar 25 08:10:44 +0000 2014,Instagram
Mon Apr 20 15:21:14 +0000 2020,8508,[],1252256013639651328,,,5941,5153,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",922551443629862912,893,174,Mon Oct 23 19:52:59 +0000 2017,Twitter for Android
Mon Apr 20 15:21:08 +0000 2020,292,[],1252255989409239043,,,8496,7932,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",897898460850139136,544,61,Wed Aug 16 19:10:49 +0000 2017,Twitter for Android
Mon Apr 20 15:21:16 +0000 2020,8641,[],1252256023580049409,,,2883,7584,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1251810774,7105,7806,Fri Mar 08 14:08:32 +0000 2013,Twitter for iPhone
Mon Apr 20 15:21:15 +0000 2020,2559,[],1252256020279242753,,,730,6838,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",937643404900651008,326,1650,Mon Dec 04 11:23:03 +0000 2017,Twitter for Android
