created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 15:08:21 +0000 2020,7964,[],1252252771279044609,,,2111,4620,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",448961786,181,1240,Wed Dec 28 15:38:49 +0000 2011,Twitter for iPhone
Mon Apr 20 15:08:21 +0000 2020,8808,[],1252252773111996432,,29458079,4802,5228,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1242449301462286341,4387,2,Tue Mar 24 13:53:37 +0000 2020,Twitter Web App
Mon Apr 20 15:08:25 +0000 2020,1517,[],1252252788094119938,1252233018132983809,929125360272400386,8469,6524,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",2998420143,44,61,Sun Jan 25 19:35:12 +0000 2015,Twitter Web App
Mon Apr 20 15:08:26 +0000 2020,2599,[],1252252792355319809,,,4257,9510,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",830362748504510464,209,89,Sat Feb 11 10:28:01 +0000 2017,Twitter for Android
Mon Apr 20 15:08:28 +0000 2020,9594,[],1252252803973742594,,,5225,8188,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",199007561,585,779,Tue Oct 05 20:07:04 +0000 2010,Twitter for iPhone
Mon Apr 20 15:08:29 +0000 2020,5888,[],1252252805290553344,,,9650,1227,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1096300644305068033,129,96,Fri Feb 15 06:50:16 +0000 2019,Twitter for Android
Mon Apr 20 15:08:30 +0000 2020,9080,"[NUFCTakeover, NUFC]",1252252809635999746,,,74,6386,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1251410921282514946,5674,12,Sat Apr 18 07:23:18 +0000 2020,Twitter for iPhone
Mon Apr 20 15:08:33 +0000 2020,6751,[],1252252824697819137,,,9523,746,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1093726875745247232,1417,1906,Fri Feb 08 04:23:02 +0000 2019,Twitter Web App
Mon Apr 20 15:08:34 +0000 2020,1413,[],1252252829298941953,,,2184,3522,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1140687301921705984,1028,970,Mon Jun 17 18:27:00 +0000 2019,Twitter for Android
Mon Apr 20 15:08:37 +0000 2020,8390,[],1252252840485060608,,,1720,1850,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1141139150604816387,70,405,Wed Jun 19 00:22:29 +0000 2019,Twitter for iPhone
Mon Apr 20 15:08:38 +0000 2020,9237,[],1252252844859838464,,,9077,8566,"<a href=\"https://cryptocryptonews.com\" rel=\"nofollow\">Crypto Crypto News </a>",1129381702407741441,590,333,Fri May 17 13:42:35 +0000 2019,Crypto Crypto News
Mon Apr 20 15:08:39 +0000 2020,2885,[],1252252849465176066,,,7716,5009,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",848128588083851264,11,25,Sat Apr 01 11:03:07 +0000 2017,Twitter for Android
Mon Apr 20 15:08:39 +0000 2020,1393,[],1252252849788145665,,,4142,2129,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",2824757243,1559,1905,Sun Oct 12 10:20:56 +0000 2014,Twitter for Android
Mon Apr 20 15:08:40 +0000 2020,9556,[],1252252851637596160,,,60,9674,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1121774971729014784,113,971,Fri Apr 26 13:56:09 +0000 2019,Twitter Web App
Mon Apr 20 15:08:42 +0000 2020,5882,[],1252252861590695936,,,8132,1540,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1134070349929168896,472,740,Thu May 30 12:13:36 +0000 2019,Twitter for iPhone
Mon Apr 20 15:08:43 +0000 2020,9323,[],1252252865562849281,,,6460,8067,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2155308296,500,1202,Fri Oct 25 17:12:56 +0000 2013,Twitter for iPhone
Mon Apr 20 15:08:44 +0000 2020,6150,[],1252252867680890882,,,5158,8079,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",1248478044462796801,986,1365,Fri Apr 10 05:09:22 +0000 2020,Twitter for iPad
Mon Apr 20 15:08:44 +0000 2020,6268,[],1252252871506251781,,,3933,2508,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",4819160523,9608,176,Sat Jan 16 20:58:14 +0000 2016,Twitter Web App
Mon Apr 20 15:08:45 +0000 2020,101,[],1252252875834699784,1252252874308030471,531484910,406,4696,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",531484910,1666,2222,Tue Mar 20 17:45:39 +0000 2012,Twitter Web App
Mon Apr 20 15:08:49 +0000 2020,9242,[],1252252888535109634,1251534478834622472,161801527,651,2548,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",3431467432,1577,5,Wed Aug 19 12:08:16 +0000 2015,Twitter Web App
Mon Apr 20 15:08:49 +0000 2020,2127,[],1252252888744615939,1252132234078765063,4116534809,1072,2151,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",933542247261388801,12,153,Thu Nov 23 03:46:30 +0000 2017,Twitter for Android
Mon Apr 20 15:08:50 +0000 2020,1595,[],1252252894079979520,,,8678,6557,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",710202794226032640,233,2173,Wed Mar 16 20:35:15 +0000 2016,Twitter for Android
Mon Apr 20 15:08:53 +0000 2020,3883,[],1252252908826972161,1252235377743519744,487118986,1379,1255,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",968047701714718722,85,361,Mon Feb 26 08:58:52 +0000 2018,Twitter for Android
Mon Apr 20 15:08:54 +0000 2020,6007,[onlyfans],1252252912757194752,,,4915,2074,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1242830035087773697,370,376,Wed Mar 25 15:06:02 +0000 2020,Twitter for iPhone
Mon Apr 20 15:08:55 +0000 2020,4347,[],1252252917081538562,,2936714848,41,6804,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",3048903458,2201,2231,Sat Feb 28 06:41:58 +0000 2015,Twitter for Android
Mon Apr 20 15:08:56 +0000 2020,9822,[],1252252920575340544,,,5373,6449,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",917737563879870464,133,150,Tue Oct 10 13:04:20 +0000 2017,Twitter for iPhone
