created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 20:22:12 +0000 2020,4670,[],1252331754007998465,,,4585,3369,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1179273923315326977,2817,3805,Wed Oct 02 05:56:45 +0000 2019,Twitter for Android
Mon Apr 20 20:22:12 +0000 2020,7056,[],1252331754620440580,,,6967,5567,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1252285729411084294,5,94,Mon Apr 20 17:19:36 +0000 2020,Twitter for Android
Mon Apr 20 20:22:12 +0000 2020,6169,[],1252331755249565702,1252330269337513984,1922754072,4896,1009,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",78217069,477,646,Tue Sep 29 04:41:33 +0000 2009,Twitter for Android
Mon Apr 20 20:22:17 +0000 2020,8773,[],1252331776011313154,,,3297,2893,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1167493096881475584,236,2128,Fri Aug 30 17:43:54 +0000 2019,Twitter for iPhone
Mon Apr 20 20:22:19 +0000 2020,6298,"[thebodycountpresident, TrumpVirus, TrumpIsAnIdiot]",1252331784760688641,,,7652,1440,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",595560692,5,40,Thu May 31 15:11:12 +0000 2012,Twitter for iPad
Mon Apr 20 20:22:20 +0000 2020,6803,[],1252331789504385024,,,1899,4892,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",333697366,18,194,Mon Jul 11 23:08:56 +0000 2011,Twitter for Android
Mon Apr 20 20:22:20 +0000 2020,8834,"[TomandJerry, Corona, coronabangsat]",1252331790456565761,,,731,4059,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1007029119823982592,147,1013,Wed Jun 13 22:37:06 +0000 2018,Twitter for Android
Mon Apr 20 20:22:21 +0000 2020,5576,[],1252331794273382400,,,9288,9430,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",594955315,6537,6583,Wed May 30 22:16:17 +0000 2012,Twitter for iPhone
Mon Apr 20 20:22:24 +0000 2020,1710,[],1252331806613012485,1252329434431938560,2876041031,1907,238,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",1162081812115546114,38,187,Thu Aug 15 19:21:09 +0000 2019,Twitter for iPad
Mon Apr 20 20:22:24 +0000 2020,5340,[],1252331808202555393,1252328989689032708,32339364,549,7899,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1602590018,1404,848,Thu Jul 18 04:54:35 +0000 2013,Twitter for iPhone
Mon Apr 20 20:22:25 +0000 2020,3757,[],1252331809754488833,,,300,3858,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1252315890420514817,9751,0,Mon Apr 20 19:19:37 +0000 2020,Twitter for iPhone
Mon Apr 20 20:22:25 +0000 2020,5571,[],1252331812665397248,,,8112,4943,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",3341821253,299,41,Mon Jun 22 18:27:16 +0000 2015,Twitter for Android
Mon Apr 20 20:22:32 +0000 2020,5127,[],1252331838707769345,,,4366,2879,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",964547958,87,620,Thu Nov 22 16:32:53 +0000 2012,Twitter for iPhone
Mon Apr 20 20:22:32 +0000 2020,5733,[],1252331841564151809,,,3277,9609,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1252151648987820037,2,20,Mon Apr 20 08:26:48 +0000 2020,Twitter for Android
Mon Apr 20 20:22:36 +0000 2020,7541,[],1252331857913556993,,,5209,1586,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1052000430,393,284,Tue Jan 01 06:56:02 +0000 2013,Twitter for iPhone
