created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 15:14:15 +0000 2020,2662,[],1252254258843418624,,,6138,2459,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2275637792,556,318,Sat Jan 04 06:00:58 +0000 2014,Twitter for iPhone
Mon Apr 20 15:14:15 +0000 2020,4449,[],1252254259149549568,1252253613273079808,75509967,5601,8428,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1205532819755171841,24,247,Fri Dec 13 17:01:02 +0000 2019,Twitter for Android
Mon Apr 20 15:14:16 +0000 2020,8182,[],1252254262282858498,,,28,7254,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",788945381480464386,161,240,Thu Oct 20 03:30:11 +0000 2016,Twitter for Android
Mon Apr 20 15:14:16 +0000 2020,6823,[],1252254262433771520,,,2466,8250,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",124758863,442,762,Sat Mar 20 13:24:33 +0000 2010,Twitter for iPhone
Mon Apr 20 15:14:17 +0000 2020,7569,[],1252254266175021056,,,4270,5782,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",510436666,228,564,Thu Mar 01 15:53:56 +0000 2012,Twitter for iPhone
Mon Apr 20 15:14:21 +0000 2020,3732,[],1252254281484263424,,,5811,4759,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1105691114898513921,72,136,Wed Mar 13 04:44:39 +0000 2019,Twitter Web App
Mon Apr 20 15:14:25 +0000 2020,7272,[CancelboardExam2020],1252254298274246656,,,7697,7497,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1243135765829292032,13,41,Thu Mar 26 11:20:54 +0000 2020,Twitter for Android
Mon Apr 20 15:14:25 +0000 2020,4188,[],1252254300182462466,,,1564,9406,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",961580752944095232,27,94,Thu Feb 08 12:41:31 +0000 2018,Twitter Web App
Mon Apr 20 15:14:26 +0000 2020,1664,[],1252254304582459393,,,1989,9187,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",526904642,1477,1933,Fri Mar 16 23:39:45 +0000 2012,Twitter for iPhone
Mon Apr 20 15:14:26 +0000 2020,8096,[ASUU],1252254305035354115,,,9133,7588,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1123585922199687169,30,71,Wed May 01 13:52:13 +0000 2019,Twitter for Android
Mon Apr 20 15:14:28 +0000 2020,4783,[NaazOnShehnaaz],1252254310722928641,,,3717,7273,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1190326321441722369,97,76,Fri Nov 01 17:55:00 +0000 2019,Twitter for Android
Mon Apr 20 15:14:34 +0000 2020,9077,"[طبق_القدرات_للثانويه_ياريس, طبق_القدرات_للثانويه_ياريس]",1252254336085827586,,,5724,210,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1247374045911408645,10,4,Tue Apr 07 04:02:14 +0000 2020,Twitter Web App
Mon Apr 20 15:14:45 +0000 2020,9394,[],1252254381766049792,,,4981,5668,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1329123577,241,325,Fri Apr 05 12:35:15 +0000 2013,Twitter Web App
Mon Apr 20 15:14:45 +0000 2020,2575,[],1252254385469632513,,,8517,5389,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1250781094552563712,2,8,Thu Apr 16 13:40:42 +0000 2020,Twitter for Android
Mon Apr 20 15:14:46 +0000 2020,4056,"[facemask, mask]",1252254385981329412,,,7965,1287,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>",1218938826422411269,186,361,Sun Jan 19 16:50:59 +0000 2020,Twitter Web Client
Mon Apr 20 15:14:47 +0000 2020,6639,[],1252254392641708033,,,8937,736,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1070991247408488450,127,135,Fri Dec 07 10:39:46 +0000 2018,Twitter for Android
Mon Apr 20 15:14:47 +0000 2020,7832,[],1252254393749196800,,,6977,1511,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1094347881287430144,1789,1781,Sat Feb 09 21:30:41 +0000 2019,Twitter for iPhone
Mon Apr 20 15:14:48 +0000 2020,6856,[],1252254398291554304,,,5634,6083,"<a href=\"http://www.socialflow.com\" rel=\"nofollow\">SocialFlow</a>",19027416,2409,877,Thu Jan 15 16:27:09 +0000 2009,SocialFlow
Mon Apr 20 15:14:50 +0000 2020,1539,[],1252254406181093377,,,6455,5805,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2473105433,663,691,Thu Apr 10 04:02:36 +0000 2014,Twitter for iPhone
Mon Apr 20 15:14:51 +0000 2020,9459,[],1252254407015743488,,,796,9777,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",905720246077673476,93,475,Thu Sep 07 09:11:48 +0000 2017,Twitter for Android
Mon Apr 20 15:14:51 +0000 2020,4151,[Covid19],1252254410601689089,,,9969,8285,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",197012631,20,170,Thu Sep 30 13:04:50 +0000 2010,Twitter for Android
Mon Apr 20 15:14:53 +0000 2020,1785,[],1252254417031770122,,,6776,1183,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",966701616333312000,352,1191,Thu Feb 22 15:50:00 +0000 2018,Twitter for iPhone
Mon Apr 20 15:14:54 +0000 2020,6363,[],1252254421129420800,,,8123,9695,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",2986147717,573,581,Fri Jan 16 21:15:01 +0000 2015,Twitter for Android
Mon Apr 20 15:14:58 +0000 2020,1940,[],1252254439974502409,,,7941,5389,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",736572974,3307,1397,Sat Aug 04 11:25:43 +0000 2012,Twitter for Android
Mon Apr 20 15:14:59 +0000 2020,7607,[],1252254440590946305,,,1903,9048,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",501946664,5454,5605,Fri Feb 24 16:56:54 +0000 2012,Twitter Web App
Mon Apr 20 15:15:02 +0000 2020,6752,[],1252254456307232768,,,9264,3656,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",2660219592,4458,1730,Sat Jul 19 19:01:46 +0000 2014,Twitter for iPad
Mon Apr 20 15:15:05 +0000 2020,4326,[],1252254468181196800,,,9494,4183,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1101741652224499712,71,144,Sat Mar 02 07:10:54 +0000 2019,Twitter for Android
Mon Apr 20 15:15:06 +0000 2020,7312,[],1252254470311944195,,,765,1906,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1209807129177206785,234,1252,Wed Dec 25 12:04:48 +0000 2019,Twitter for Android
Mon Apr 20 15:15:06 +0000 2020,1663,[],1252254472803319809,,,6549,6841,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",44632333,5060,5404,Thu Jun 04 14:52:22 +0000 2009,Twitter Web App
Mon Apr 20 15:15:13 +0000 2020,1199,[],1252254501194563585,,,9543,8584,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1249498193538080768,47,171,Mon Apr 13 00:42:55 +0000 2020,Twitter for Android
Mon Apr 20 15:15:14 +0000 2020,8057,[],1252254505292435460,,,6560,1379,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1251740580327104512,8,2,Sun Apr 19 05:13:22 +0000 2020,Twitter for Android
Mon Apr 20 15:15:18 +0000 2020,8212,[],1252254522585559041,,,6003,9946,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1236334717559099393,135,316,Sat Mar 07 16:55:59 +0000 2020,Twitter for iPhone
Mon Apr 20 15:15:19 +0000 2020,5453,[],1252254525819244545,,,1076,2361,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",69548685,154,350,Fri Aug 28 09:31:47 +0000 2009,Twitter for iPhone
Mon Apr 20 15:15:20 +0000 2020,8519,[],1252254530307325959,1251929806427639815,1630896181,8768,522,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M2)</a>",1056107640269357056,846,2139,Sat Oct 27 08:57:37 +0000 2018,Mobile Web (M2)
Mon Apr 20 15:15:21 +0000 2020,578,[],1252254535852097539,,,9676,6310,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1091731587740381185,195,183,Sat Feb 02 16:14:28 +0000 2019,Twitter for iPhone
Mon Apr 20 15:15:27 +0000 2020,6241,[],1252254559474507777,1252176101742436352,2791056111,868,1588,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",838817386681753605,434,819,Mon Mar 06 18:23:44 +0000 2017,Twitter for Android
Mon Apr 20 15:15:28 +0000 2020,4523,[],1252254566080327681,,,7122,5077,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",864154119803518977,16,56,Mon May 15 16:22:52 +0000 2017,Twitter for Android
Mon Apr 20 15:15:29 +0000 2020,8923,[],1252254567036792832,,,6130,5531,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",825284011,4108,3384,Sat Sep 15 13:40:55 +0000 2012,Twitter for Android
Mon Apr 20 15:15:30 +0000 2020,3424,[],1252254570513723392,,,324,7123,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",874583866345799680,1316,794,Tue Jun 13 11:06:57 +0000 2017,Twitter for iPhone
Mon Apr 20 15:15:30 +0000 2020,6385,[],1252254573999337475,,,8392,9566,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",924325113666965504,4522,4624,Sat Oct 28 17:20:55 +0000 2017,Twitter for iPhone
Mon Apr 20 15:15:31 +0000 2020,1596,[],1252254575219875840,,,5294,1328,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",257347912,588,1800,Fri Feb 25 06:37:41 +0000 2011,Twitter for iPhone
Mon Apr 20 15:15:31 +0000 2020,4365,[],1252254576813789186,,,6756,9841,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1391965044,5654,2544,Tue Apr 30 12:46:15 +0000 2013,Twitter for iPhone
Mon Apr 20 15:15:31 +0000 2020,9879,[],1252254577384095745,,,6720,1483,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",702234273785327616,75,137,Tue Feb 23 20:51:12 +0000 2016,Twitter for iPhone
Mon Apr 20 15:15:34 +0000 2020,5813,[],1252254587844571136,,,7537,6414,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",852410423362043905,176,113,Thu Apr 13 06:37:36 +0000 2017,Twitter for Android
Mon Apr 20 15:15:37 +0000 2020,1628,[Northeast],1252254600096124929,,,3140,8092,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",146360682,426179,159,Fri May 21 07:06:54 +0000 2010,Twitter Web App
Mon Apr 20 15:15:37 +0000 2020,9054,[],1252254602034110465,,,8909,2612,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",810340873296875521,95,225,Sun Dec 18 04:28:14 +0000 2016,Twitter for Android
Mon Apr 20 15:15:39 +0000 2020,8728,[],1252254608686288899,,,9628,4629,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",775596368685633537,380,647,Tue Sep 13 07:25:59 +0000 2016,Twitter for Android
Mon Apr 20 15:15:43 +0000 2020,6981,[],1252254625794863104,,,7957,3430,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",21833568,432,610,Wed Feb 25 03:49:17 +0000 2009,Twitter for Android
Mon Apr 20 15:15:45 +0000 2020,2388,[],1252254633667543040,,,9129,3367,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",841518800705015808,3910,5007,Tue Mar 14 05:18:11 +0000 2017,Twitter Web App
Mon Apr 20 15:15:50 +0000 2020,9624,[],1252254655050022913,1252246899299684360,135848667,246,1865,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",2155525886,449,509,Fri Oct 25 19:44:39 +0000 2013,Twitter Web App
Mon Apr 20 15:15:51 +0000 2020,5598,[],1252254658589913090,,,8729,831,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",2521993393,30,232,Sun May 25 05:33:17 +0000 2014,Twitter Web App
Mon Apr 20 15:15:51 +0000 2020,3152,[],1252254658862686211,,,3227,2279,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",142544071,262,231,Tue May 11 04:20:49 +0000 2010,Twitter for iPhone
Mon Apr 20 15:15:51 +0000 2020,7620,[Northeast],1252254660645269504,,,6159,2062,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",933077501458259969,1298,447,Tue Nov 21 20:59:46 +0000 2017,Twitter Web App
Mon Apr 20 15:15:51 +0000 2020,6818,[],1252254660771098627,,,8317,6104,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",877511066976210944,2614,3850,Wed Jun 21 12:58:36 +0000 2017,Twitter Web App
Mon Apr 20 15:15:52 +0000 2020,3370,[],1252254665804181505,,,1867,1498,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",2906388768,725,4995,Fri Nov 21 21:38:41 +0000 2014,Twitter Web App
